udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,failure_type
2660,H32073,0.1,0.4891304347826093,0.44444444444444997,0.48548812664907653,-0.595588235294118,0.6944444444444444,-0.6371106746302153,1
2661,L49840,0.6,0.4891304347826093,0.44444444444444997,-1.1187335092348285,1.1911764705882355,0.7407407407407407,0.9380759938342006,1
2662,M17521,0.3,0.4999999999999929,0.45679012345679126,0.0316622691292876,0.19117647058823495,0.7592592592592593,0.33846299609718034,1
2665,M17524,0.3,0.4999999999999929,0.45679012345679126,-0.08443271767810026,0.14705882352941183,0.8333333333333334,0.20481238407241587,1
2666,L49845,0.6,0.4891304347826093,0.45679012345679126,3.9736147757255935,-1.786764705882354,0.8611111111111112,-1.7543228007011218,1
2667,H32080,0.1,0.4782608695652115,0.4320987654321016,0.9920844327176781,-0.9191176470588241,0.8796296296296297,-0.9547877864709544,1
2669,M17528,0.3,0.4891304347826093,0.44444444444444997,0.7229551451187335,-0.6691176470588239,0.9537037037037037,-0.6513590630318088,1
2670,H32083,0.1,0.4782608695652115,0.44444444444444997,-0.047493403693931395,-0.1764705882352946,0.9814814814814815,-0.2527540203413054,1
2671,L49850,0.6,0.4891304347826093,0.45679012345679126,-0.18997361477572558,0.4411764705882355,1.0277777777777777,0.5709704573696245,1
2672,M17531,0.3,0.4782608695652115,0.44444444444444997,-0.5488126649076517,0.12499999999999974,1.0462962962962963,-0.09642988590357009,5
2673,L49852,0.6,0.4782608695652115,0.44444444444444997,-0.30606860158311344,0.17647058823529407,-1.0,0.11776238352580236,1
2674,L49853,0.6,0.4891304347826093,0.45679012345679126,-0.12137203166226913,0.051470588235293824,-0.9814814814814815,0.04305855686783311,1
2675,L49854,0.6,0.4782608695652115,0.44444444444444997,0.22691292875989447,-0.22058823529411775,-0.9629629629629629,-0.17710273051596614,1
2676,L49855,0.6,0.4782608695652115,0.44444444444444997,0.37467018469656993,-0.32352941176470645,-0.9444444444444444,-0.2617913613223669,1
2677,L49856,0.6,0.4782608695652115,0.44444444444444997,0.46965699208443273,-0.4411764705882355,-0.9259259259259259,-0.40047081631239984,1
2679,L49858,0.6,0.4891304347826093,0.48148148148148806,-0.2955145118733509,0.21323529411764705,-0.8888888888888888,0.17670188071438778,1
2680,L49859,0.6,0.4891304347826093,0.46913580246913966,-0.1424802110817942,0.3088235294117645,-0.8703703703703703,0.4076423836715655,1
2682,L49861,0.6,0.4891304347826093,0.46913580246913966,0.22163588390501318,-0.5882352941176473,-0.8333333333333334,-0.7428256995740047,1
2683,M17542,0.3,0.4999999999999929,0.48148148148148806,-0.7335092348284961,0.3088235294117645,-0.8148148148148148,0.04521585761815051,1
2684,L49863,0.6,0.4891304347826093,0.46913580246913966,0.45910290237467016,-0.8602941176470594,-0.7870370370370371,-1.0659835214290654,1
2687,L49866,0.6,0.4891304347826093,0.45679012345679126,0.6860158311345647,-0.9338235294117653,-0.7314814814814815,-1.09568284763699,1
2688,L49867,0.6,0.4999999999999929,0.45679012345679126,-0.8179419525065963,0.926470588235294,-0.7129629629629629,0.8186956347456601,1
2690,L49869,0.6,0.5108695652173907,0.46913580246913966,0.7282321899736148,-0.7426470588235299,-0.6759259259259259,-0.7686914440431886,1
2691,L49870,0.6,0.5108695652173907,0.46913580246913966,1.187335092348285,-1.0441176470588243,-0.6574074074074074,-1.09418877110383,1
2692,L49871,0.6,0.5108695652173907,0.48148148148148806,-0.37994722955145116,0.5514705882352944,-0.6388888888888888,0.6061942226611318,1
2693,L49872,0.6,0.5217391304347814,0.49382716049382935,0.7282321899736148,-0.7205882352941183,-0.6203703703703703,-0.7328117427127327,1
2695,M17554,0.3,0.5217391304347814,0.48148148148148806,0.6437994722955145,-0.16176470588235323,-0.5740740740740741,0.1318285674721317,1
2696,L49875,0.6,0.5108695652173907,0.46913580246913966,1.9313984168865435,-1.2867647058823537,-0.5462962962962963,-1.2765171253967496,1
2697,L49876,0.6,0.5108695652173907,0.48148148148148806,-0.2691292875989446,0.4264705882352941,-0.5277777777777778,0.499298512847236,1
2698,L49877,0.6,0.5108695652173907,0.48148148148148806,0.6068601583113457,-0.8455882352941183,-0.5092592592592593,-0.9842393146197205,1
2699,L49878,0.6,0.5108695652173907,0.45679012345679126,2.6754617414248023,-1.4852941176470598,-0.49074074074074076,-1.438773836897859,1
2701,L49880,0.6,0.4999999999999929,0.44444444444444997,-0.158311345646438,0.01470588235294087,-0.4537037037037037,-0.03148492986950518,1
2702,L49881,0.6,0.4999999999999929,0.4320987654321016,-0.8970976253298153,0.7794117647058822,-0.4351851851851852,0.5666704322254086,1
2703,L49882,0.6,0.4891304347826093,0.4320987654321016,1.3562005277044855,-1.0514705882352948,-0.4166666666666667,-1.0463783220427292,1
2704,M17563,0.3,0.4891304347826093,0.4320987654321016,-0.6912928759894459,1.3235294117647065,-0.39814814814814814,1.451017976291557,1
2705,M17564,0.3,0.4782608695652115,0.4320987654321016,0.554089709762533,-0.4264705882352946,-0.37037037037037035,-0.337151124019284,1
2706,L49885,0.6,0.4782608695652115,0.4320987654321016,-0.9340369393139841,1.808823529411765,-0.3425925925925926,1.8937310735122086,1
2708,M17567,0.3,0.46739130434782794,0.4074074074074119,0.18997361477572558,-0.3014705882352943,-0.2962962962962963,-0.31946271550231914,1
2711,L49890,0.6,0.46739130434782794,0.4197530864197603,0.37467018469656993,-0.07352941176470591,-0.23148148148148148,0.12824278379255014,1
2712,L49891,0.6,0.46739130434782794,0.4197530864197603,-0.5065963060686016,0.7647058823529413,-0.21296296296296297,0.8201386940313464,1
2713,H32126,0.1,0.4782608695652115,0.4320987654321016,-1.0606860158311346,1.1250000000000002,-0.19444444444444445,0.8978889791813192,1
2714,M17573,0.3,0.46739130434782794,0.4320987654321016,0.7810026385224275,-0.6911764705882357,-0.14814814814814814,-0.662524552050346,1
2718,M17577,0.3,0.45652173913043015,0.4197530864197603,-0.42744063324538256,0.3749999999999997,-0.046296296296296294,0.32617512763422063,1
2721,L49900,0.6,0.46739130434782794,0.4320987654321016,0.2955145118733509,-0.08088235294117661,0.018518518518518517,0.07402602608439017,1
2722,M17581,0.3,0.46739130434782794,0.44444444444444997,0.2638522427440633,-0.5735294117647064,0.037037037037037035,-0.7014142709817538,1
2724,L49903,0.6,0.4782608695652115,0.45679012345679126,-0.7440633245382586,0.8602941176470589,0.08333333333333333,0.7832313595732048,1
2725,M17584,0.3,0.4891304347826093,0.44444444444444997,-0.1741424802110818,0.18382352941176477,0.10185185185185185,0.2060951034374699,1
2726,L49905,0.6,0.4891304347826093,0.45679012345679126,0.27440633245382584,-0.39705882352941235,0.12962962962962962,-0.4246967206842144,1
2728,L49907,0.6,0.4782608695652115,0.44444444444444997,-0.3641160949868074,-0.12500000000000025,0.17592592592592593,-0.34489116927887065,1
2730,L49909,0.6,0.4782608695652115,0.44444444444444997,-0.45382585751978893,1.058823529411765,0.21296296296296297,1.2701108167496906,1
2731,L49910,0.6,0.46739130434782794,0.4320987654321016,-0.41160949868073876,0.4191176470588234,0.23148148148148148,0.39839368552239823,1
2732,M17591,0.3,0.4782608695652115,0.4320987654321016,0.49604221635883905,-0.5367647058823535,0.25,-0.5393178994012761,1
2733,L49912,0.6,0.4782608695652115,0.4320987654321016,-0.8284960422163589,1.2647058823529413,0.2777777777777778,1.2622541606387354,1
2734,L49913,0.6,0.4782608695652115,0.4320987654321016,-0.42744063324538256,0.01470588235294087,0.2962962962962963,-0.18165055371933916,1
2735,H32148,0.1,0.4782608695652115,0.4320987654321016,0.3641160949868074,-0.5441176470588241,0.3148148148148148,-0.6107201813298736,1
2737,M17596,0.3,0.4782608695652115,0.4197530864197603,0.38522427440633245,-0.2794117647058828,0.37962962962962965,-0.1876560125648193,1
2739,M17598,0.3,0.4891304347826093,0.4197530864197603,-0.036939313984168866,0.3088235294117645,0.4351851851851852,0.47236140618110384,1
2740,L49919,0.6,0.4891304347826093,0.4320987654321016,0.3641160949868074,-0.3529411764705887,0.46296296296296297,-0.3128377615089439,1
2741,L49920,0.6,0.46739130434782794,0.4074074074074119,0.11609498680738786,0.19117647058823495,0.48148148148148145,0.388372440482914,1
2742,L49921,0.6,0.46739130434782794,0.4074074074074119,-0.6596306068601583,0.8602941176470589,0.5,0.8437523914334756,1
2743,L49922,0.6,0.46739130434782794,0.4197530864197603,-0.7071240105540897,0.823529411764706,0.5185185185185185,0.7598217311609697,1
2744,L49923,0.6,0.46739130434782794,0.4197530864197603,-0.1424802110817942,0.3749999999999997,0.5370370370370371,0.5044585430202944,1
2745,L49924,0.6,0.4782608695652115,0.4320987654321016,0.6174142480211082,-0.7500000000000006,0.5555555555555556,-0.8265668672130361,1
2746,M17605,0.3,0.4782608695652115,0.4197530864197603,0.5277044854881267,-0.12500000000000025,0.5740740740740741,0.12931414598949778,1
2748,L49927,0.6,0.4782608695652115,0.4320987654321016,0.5963060686015831,-0.632352941176471,0.6203703703703703,-0.6468695452541197,1
2751,H32164,0.1,0.4782608695652115,0.4320987654321016,-0.24802110817941952,0.029411764705882262,0.6851851851851852,-0.06031696287037608,1
2753,M17612,0.3,0.4782608695652115,0.4197530864197603,1.8364116094986807,-1.139705882352942,0.75,-1.0364882642110362,1
2754,L49933,0.6,0.4782608695652115,0.4197530864197603,1.1187335092348285,-0.9117647058823535,0.7777777777777778,-0.8938367520962617,1
2755,H32168,0.1,0.46739130434782794,0.4197530864197603,0.6701846965699209,-0.5808823529411772,0.7962962962962963,-0.5314685314685319,1
2756,L49935,0.6,0.4782608695652115,0.4320987654321016,-0.13192612137203166,-0.1029411764705887,0.8425925925925926,-0.1891136482069264,1
2757,L49936,0.6,0.4782608695652115,0.4320987654321016,1.4670184696569921,-0.7794117647058828,0.8611111111111112,-0.5264688412161045,1
2758,L49937,0.6,0.4891304347826093,0.4320987654321016,-0.33773087071240104,-0.3014705882352943,0.8796296296296297,-0.5825659489025817,1
2759,M17618,0.3,0.4782608695652115,0.4320987654321016,-0.48021108179419525,0.3749999999999997,0.8981481481481481,0.2931596803405036,1
2760,L49939,0.6,0.4782608695652115,0.4197530864197603,-0.10554089709762533,0.06617647058823521,0.9259259259259259,0.07361788810460076,1
2761,L49940,0.6,0.4891304347826093,0.4320987654321016,-0.5435356200527705,0.17647058823529407,0.9444444444444444,-0.021951992770127413,1
2763,L49942,0.6,0.4891304347826093,0.4320987654321016,-0.1266490765171504,0.3088235294117645,0.9814814814814815,0.4173502370479957,1
2765,M17624,0.3,0.4999999999999929,0.44444444444444997,-0.6015831134564644,0.926470588235294,-1.0,0.9764701166472914,1
2766,M17625,0.3,0.4999999999999929,0.45679012345679126,-0.5488126649076517,1.0735294117647058,-0.9722222222222222,1.218874923929639,1
2768,L49947,0.6,0.5108695652173907,0.46913580246913966,2.2269129287598943,-1.3455882352941184,-0.9166666666666666,-1.2961077484266637,1
2770,M17629,0.3,0.5108695652173907,0.48148148148148806,-0.13720316622691292,-0.15441176470588253,-0.8796296296296297,-0.2672939358713191,1
2772,L49951,0.6,0.4999999999999929,0.46913580246913966,-0.27440633245382584,-0.058823529411765045,-0.8333333333333334,-0.20201372363956957,1
2773,L49952,0.6,0.4999999999999929,0.45679012345679126,-0.18997361477572558,0.07352941176470591,-0.8148148148148148,0.03638258562698432,1
2774,L49953,0.6,0.4999999999999929,0.45679012345679126,1.8733509234828496,-1.3014705882352948,-0.7962962962962963,-1.3217985766187945,1
2777,L49956,0.6,0.5217391304347814,0.45679012345679126,-0.2638522427440633,0.5441176470588237,-0.7407407407407407,0.6720866418625673,1
2778,L49957,0.6,0.5217391304347814,0.45679012345679126,-0.20580474934036938,0.11029411764705888,-0.7222222222222222,0.08072386185987084,1
2779,L49958,0.6,0.5108695652173907,0.45679012345679126,-1.029023746701847,0.7352941176470591,-0.7037037037037037,0.41691294635536463,1
2781,M17640,0.3,0.5326086956521721,0.48148148148148806,0.2796833773087071,-0.32352941176470645,-0.6666666666666666,-0.3087563817110454,1
2782,L49961,0.6,0.5326086956521721,0.46913580246913966,3.588390501319261,-1.6470588235294126,-0.6388888888888888,-1.5366249175524833,1
2784,M17643,0.3,0.5326086956521721,0.48148148148148806,0.13192612137203166,-0.3750000000000003,-0.5925925925925926,-0.45976743423330113,1
2787,M17646,0.3,0.5326086956521721,0.46913580246913966,0.6701846965699209,-0.8750000000000006,-0.5277777777777778,-1.0066577507953212,1
2788,M17647,0.3,0.5434782608695627,0.48148148148148806,0.11081794195250659,-0.13235294117647095,-0.5,-0.10346297787673477,1
2790,H32203,0.1,0.5434782608695627,0.46913580246913966,-0.34300791556728233,0.27941176470588225,-0.4537037037037037,0.24275463983645304,1
2791,L49970,0.6,0.5543478260869534,0.48148148148148806,-0.7757255936675461,0.4191176470588234,-0.4074074074074074,0.167569793416589,1
2792,H32205,0.1,0.5543478260869534,0.48148148148148806,-0.45910290237467016,0.22794117647058793,-0.3888888888888889,0.09996465233567878,1
2793,L49972,0.6,0.5543478260869534,0.49382716049382935,0.42744063324538256,-0.558823529411765,-0.3425925925925926,-0.6051228604641828,1
2794,L49973,0.6,0.5434782608695627,0.48148148148148806,0.49604221635883905,-0.6176470588235299,-0.32407407407407407,-0.6673493260257197,1
2795,L49974,0.6,0.5543478260869534,0.48148148148148806,0.2638522427440633,0.2720588235294116,-0.3055555555555556,0.6002179165284945,1
2796,M17655,0.3,0.5434782608695627,0.46913580246913966,-0.5171503957783641,0.676470588235294,-0.28703703703703703,0.6898843730526902,1
2797,L49976,0.6,0.5326086956521721,0.46913580246913966,0.18997361477572558,-0.3602941176470594,-0.25925925925925924,-0.4091947656304092,1
2798,M17657,0.3,0.5434782608695627,0.48148148148148806,-0.554089709762533,0.9926470588235299,-0.24074074074074073,1.102803397748682,1
2799,L49978,0.6,0.5434782608695627,0.48148148148148806,0.34300791556728233,-0.04411764705882365,-0.21296296296296297,0.15681244237784178,1
2801,M17660,0.3,0.5326086956521721,0.46913580246913966,-0.0158311345646438,0.4044117647058825,-0.17592592592592593,0.627424685788417,1
2803,M17662,0.3,0.5434782608695627,0.48148148148148806,0.0316622691292876,0.47058823529411775,-0.12037037037037036,0.7563817110455989,1
2804,L49983,0.6,0.5326086956521721,0.46913580246913966,-0.8443271767810027,0.7352941176470591,-0.09259259259259259,0.5449662375144403,1
2805,L49984,0.6,0.5217391304347814,0.46913580246913966,-0.2796833773087071,-0.007352941176470696,-0.07407407407407407,-0.1309102570176046,1
2806,L49985,0.6,0.5108695652173907,0.45679012345679126,-0.22691292875989447,0.2426470588235293,-0.05555555555555555,0.2601005039775235,1
2807,L49986,0.6,0.5108695652173907,0.44444444444444997,-0.7335092348284961,0.07352941176470591,-0.037037037037037035,-0.27289854491521964,1
2808,M17667,0.3,0.4999999999999929,0.44444444444444997,-0.2691292875989446,0.12499999999999974,-0.018518518518518517,0.06541868761774992,1
2809,L49988,0.6,0.4999999999999929,0.44444444444444997,-0.16886543535620052,0.11764705882352905,0.009259259259259259,0.11271896420411244,1
2810,L49989,0.6,0.4999999999999929,0.4320987654321016,0.5013192612137203,-0.4117647058823532,0.027777777777777776,-0.3389294395026543,1
2811,L49990,0.6,0.4891304347826093,0.4197530864197603,1.4195250659630607,-1.1323529411764712,0.046296296296296294,-1.1657878338441126,1
2812,L49991,0.6,0.4999999999999929,0.4320987654321016,1.3614775725593669,-1.0735294117647065,0.06481481481481481,-1.0829941293724505,1
2813,M17672,0.3,0.5108695652173907,0.44444444444444997,-0.47493403693931396,0.036764705882352956,0.08333333333333333,-0.1772557822583873,1
2814,L49993,0.6,0.5108695652173907,0.44444444444444997,2.0263852242744065,-1.2941176470588243,0.1111111111111111,-1.2604904215117854,1
2815,L49994,0.6,0.5108695652173907,0.44444444444444997,-0.5699208443271768,1.198529411764706,0.12962962962962962,1.375738383554955,1
2816,M17675,0.3,0.5217391304347814,0.45679012345679126,0.3482849604221636,-0.632352941176471,0.14814814814814814,-0.755113568036965,1
2818,L49997,0.6,0.5326086956521721,0.46913580246913966,-0.45382585751978893,0.06617647058823521,0.19444444444444445,-0.12408123403433399,1
2819,L49998,0.6,0.5326086956521721,0.46913580246913966,1.1926121372031662,-0.8676470588235301,0.21296296296296297,-0.7898636017447892,1
2821,L50000,0.6,0.5326086956521721,0.46913580246913966,-0.35356200527704484,0.6323529411764705,0.25,0.7387005907068445,1
2822,M17681,0.3,0.5434782608695627,0.48148148148148806,-0.44327176781002636,0.1691176470588234,0.26851851851851855,0.026696596785184743,1
2824,M17683,0.3,0.5434782608695627,0.46913580246913966,-0.9656992084432717,1.61764705882353,0.3148148148148148,1.615264360444141,1
2825,M17684,0.3,0.5434782608695627,0.46913580246913966,-0.29023746701846964,0.1617647058823527,0.3425925925925926,0.10597011118115826,1
2827,M17686,0.3,0.5434782608695627,0.45679012345679126,0.575197889182058,-0.5220588235294121,0.3888888888888889,-0.4798536533815321,1
2829,M17688,0.3,0.5543478260869534,0.45679012345679126,1.963060686015831,-1.1985294117647067,0.4351851851851852,-1.1026066169369966,1
2833,M17692,0.3,0.5543478260869534,0.44444444444444997,-0.18997361477572558,0.0073529411764701735,0.5370370370370371,-0.0598432312866917,1
2835,L50014,0.6,0.5434782608695627,0.4197530864197603,-0.712401055408971,0.4264705882352941,0.5833333333333334,0.21768330679221803,1
2836,L50015,0.6,0.5434782608695627,0.4320987654321016,0.3641160949868074,-0.6029411764705886,0.6018518518518519,-0.702376310505544,1
2837,M17696,0.3,0.5434782608695627,0.4197530864197603,-0.23746701846965698,0.3014705882352938,0.6203703703703703,0.33876909958202267,1
2838,L50017,0.6,0.5434782608695627,0.4197530864197603,1.0343007915567282,-0.7279411764705886,0.6481481481481481,-0.6166891992842998,1
2839,L50018,0.6,0.5434782608695627,0.44444444444444997,-0.13192612137203166,-0.05147058823529435,0.6666666666666666,-0.11371015644074493,1
2840,M17699,0.3,0.5543478260869534,0.45679012345679126,-0.7440633245382586,0.13970588235294112,0.6851851851851852,-0.18956551525597826,1
2841,H32254,0.1,0.5543478260869534,0.45679012345679126,-0.08443271767810026,-0.095588235294118,0.7129629629629629,-0.15282580889667932,1
2842,L50021,0.6,0.5434782608695627,0.45679012345679126,1.0659630606860158,-0.7941176470588241,0.7592592592592593,-0.7152763859381884,1
2843,L50022,0.6,0.5434782608695627,0.44444444444444997,-0.8337730870712401,0.9779411764705884,0.7777777777777778,0.875769358312349,1
2844,L50023,0.6,0.5434782608695627,0.4320987654321016,0.15303430079155672,0.0,0.7962962962962963,0.11990510791969956,1
2845,L50024,0.6,0.5434782608695627,0.4320987654321016,0.7757255936675461,-0.36764705882352955,0.8148148148148148,-0.1356475728544509,1
2846,L50025,0.6,0.5434782608695627,0.4320987654321016,-0.554089709762533,1.0441176470588236,0.8333333333333334,1.1741255097169632,1
2848,L50027,0.6,0.5543478260869534,0.44444444444444997,0.11609498680738786,-0.04411764705882365,0.8703703703703703,0.03270934380887528,1
2849,M17708,0.3,0.5434782608695627,0.44444444444444997,-0.5910290237467019,1.3014705882352944,0.8888888888888888,1.5011970832710797,1
2854,M17713,0.3,0.5652173913043441,0.44444444444444997,0.18997361477572558,-0.08088235294117661,1.0,0.017032472478017032,1
2855,L50034,0.6,0.5652173913043441,0.44444444444444997,-0.1741424802110818,0.04411764705882313,1.0277777777777777,0.0025362860172657826,1
2856,L50035,0.6,0.5652173913043441,0.44444444444444997,0.13192612137203166,-0.23529411764705913,1.0462962962962963,-0.24817704442508945,1
2857,H32270,0.1,0.5652173913043441,0.44444444444444997,-0.16886543535620052,0.36764705882352955,1.0648148148148149,0.4772299092257407,1
2859,L50038,0.6,0.5652173913043441,0.44444444444444997,-0.45382585751978893,0.8308823529411766,1.1388888888888888,0.9499630124955812,2
2862,L50041,0.6,0.5869565217391255,0.46913580246913966,-0.1266490765171504,0.25,1.2222222222222223,0.33111651246096285,1
2864,L50043,0.6,0.5760869565217348,0.45679012345679126,-0.16886543535620052,0.286764705882353,1.2592592592592593,0.3592998976010957,1
2866,H32279,0.1,0.5869565217391255,0.49382716049382935,0.633245382585752,-0.5514705882352944,-1.0,-0.5006322494597629,1
2867,L50046,0.6,0.5978260869565162,0.49382716049382935,2.6068601583113455,-1.4338235294117656,-0.9537037037037037,-1.3558416570401972,1
2870,L50049,0.6,0.5978260869565162,0.49382716049382935,0.08443271767810026,-0.32352941176470645,-0.8703703703703703,-0.40529559028777357,1
2871,M17730,0.3,0.5978260869565162,0.49382716049382935,0.08443271767810026,-0.036764705882352956,-0.8518518518518519,0.026463375082448393,1
2872,M17731,0.3,0.5869565217391255,0.48148148148148806,0.1741424802110818,-0.22058823529411775,-0.8240740740740741,-0.2042147534591507,1
2873,L50052,0.6,0.5978260869565162,0.48148148148148806,0.9340369393139841,-0.8455882352941183,-0.7962962962962963,-0.8545534715414853,1
2875,L50054,0.6,0.5760869565217348,0.46913580246913966,-0.16886543535620052,0.6911764705882355,-0.7314814814814815,0.9489499557243175,1
2876,M17735,0.3,0.5652173913043441,0.45679012345679126,1.9736147757255937,-1.205882352941177,-0.7129629629629629,-1.1128027782535337,1
2877,M17736,0.3,0.5652173913043441,0.44444444444444997,0.39577836411609496,-0.7132352941176475,-0.6851851851851852,-0.8608941865846494,1
2878,M17737,0.3,0.5652173913043441,0.45679012345679126,0.8021108179419525,-0.595588235294118,-0.6574074074074074,-0.4967403622953383,1
2879,H32292,0.1,0.5652173913043441,0.45679012345679126,-0.005277044854881266,-0.43382352941176533,-0.6296296296296297,-0.6138540979604032,1
2881,L50060,0.6,0.5869565217391255,0.46913580246913966,0.20052770448548812,-0.22058823529411775,-0.5555555555555556,-0.19065874198755842,1
2883,L50062,0.6,0.5760869565217348,0.48148148148148806,0.9551451187335093,-0.5441176470588241,-0.5092592592592593,-0.34298166658771173,1
2885,L50064,0.6,0.5760869565217348,0.48148148148148806,-0.49604221635883905,0.1617647058823527,-0.4722222222222222,-0.014547203708224765,1
2886,M17745,0.3,0.5652173913043441,0.46913580246913966,-0.9656992084432717,0.7132352941176471,-0.4537037037037037,0.43195574618190563,1
2887,H32300,0.1,0.5652173913043441,0.46913580246913966,0.6965699208443272,-0.4411764705882355,-0.42592592592592593,-0.2932908675482929,1
2889,M17748,0.3,0.5760869565217348,0.48148148148148806,-0.7282321899736148,0.7205882352941178,-0.35185185185185186,0.6055601511568158,1
2890,M17749,0.3,0.5869565217391255,0.49382716049382935,0.10554089709762533,-0.14705882352941183,-0.32407407407407407,-0.1284614291388644,1
2891,L50070,0.6,0.5760869565217348,0.49382716049382935,0.47493403693931396,-0.5735294117647064,-0.2962962962962963,-0.6069594813732383,1
2892,L50071,0.6,0.5760869565217348,0.48148148148148806,0.9445910290237467,-0.6985294117647064,-0.2777777777777778,-0.6051957422462888,1
2894,M17753,0.3,0.5869565217391255,0.48148148148148806,0.34300791556728233,-0.36764705882352955,-0.24074074074074073,-0.3460135487232931,1
2895,L50074,0.6,0.5869565217391255,0.48148148148148806,1.2137203166226913,-1.1323529411764712,-0.21296296296296297,-1.2362790934963934,1
2896,M17755,0.3,0.5869565217391255,0.48148148148148806,-0.158311345646438,0.5808823529411766,-0.19444444444444445,0.7951475309474265,1
2897,M17756,0.3,0.5869565217391255,0.46913580246913966,0.6860158311345647,-0.6544117647058828,-0.16666666666666666,-0.6434222369605371,1
2898,M17757,0.3,0.5760869565217348,0.46913580246913966,0.1424802110817942,0.0,-0.1388888888888889,0.11404541263843085,1
2900,L50079,0.6,0.5760869565217348,0.45679012345679126,-0.49076517150395776,0.029411764705882262,-0.08333333333333333,-0.19643097913030091,1
2901,L50080,0.6,0.5652173913043441,0.44444444444444997,0.37467018469656993,-0.4926470588235298,-0.06481481481481481,-0.5256379889001042,1
2903,M17762,0.3,0.5760869565217348,0.45679012345679126,0.20052770448548812,-0.36764705882352955,-0.027777777777777776,-0.4152803944362045,1
2904,M17763,0.3,0.5869565217391255,0.46913580246913966,1.2137203166226913,-0.9926470588235301,0.0,-0.9963012495581536,1
2905,L50084,0.6,0.5760869565217348,0.45679012345679126,5.240105540897098,-1.963235294117648,0.027777777777777776,-1.9127969477109643,1
2907,L50086,0.6,0.5760869565217348,0.44444444444444997,-0.49604221635883905,-0.11029411764705888,0.06481481481481481,-0.39450179835797305,1
2909,L50088,0.6,0.5869565217391255,0.46913580246913966,-1.3298153034300793,1.448529411764706,0.1111111111111111,1.0927675763527764,1
2911,L50090,0.6,0.5760869565217348,0.46913580246913966,0.38522427440633245,-0.1029411764705887,0.14814814814814814,0.08801204007040435,1
2913,L50092,0.6,0.5869565217391255,0.48148148148148806,0.8337730870712401,-0.7279411764705886,0.19444444444444445,-0.7006052832003842,1
2914,L50093,0.6,0.5869565217391255,0.48148148148148806,0.20052770448548812,-0.4117647058823532,0.21296296296296297,-0.48266689017079795,1
2915,H32328,0.1,0.5760869565217348,0.48148148148148806,2.0316622691292876,-1.4485294117647067,0.23148148148148148,-1.5478049829274416,1
2916,L50095,0.6,0.5652173913043441,0.46913580246913966,-1.3087071240105541,1.6102941176470593,0.2777777777777778,1.3114566517380477,1
2917,L50096,0.6,0.5760869565217348,0.48148148148148806,-0.48548812664907653,0.10294117647058817,0.2962962962962963,-0.09063578422619571,1
2918,L50097,0.6,0.5760869565217348,0.46913580246913966,0.06860158311345646,-0.0882352941176473,0.3148148148148148,-0.05955899233647994,1
2919,M17778,0.3,0.5760869565217348,0.46913580246913966,-0.05804749340369393,-0.45588235294117685,0.3333333333333333,-0.6714744348928813,1
2920,L50099,0.6,0.5760869565217348,0.48148148148148806,1.1767810026385224,-0.7500000000000006,0.3611111111111111,-0.594802800118068,1
2921,L50100,0.6,0.5869565217391255,0.49382716049382935,0.5013192612137203,-0.4779411764705884,0.37962962962962965,-0.44374801852654844,1
2922,L50101,0.6,0.5978260869565162,0.5061728395061778,0.8126649076517151,-0.6691176470588239,0.39814814814814814,-0.6128264648327174,1
2923,L50102,0.6,0.5978260869565162,0.49382716049382935,-0.11609498680738786,-0.15441176470588253,0.4166666666666667,-0.25618675227846643,1
2924,M17783,0.3,0.5869565217391255,0.49382716049382935,-0.5593667546174143,0.8161764705882352,0.4351851851851852,0.8545316070068535,1
2925,L50104,0.6,0.5978260869565162,0.49382716049382935,-0.22163588390501318,0.3014705882352938,0.46296296296296297,0.3484550884238223,1
2926,M17785,0.3,0.5869565217391255,0.48148148148148806,-0.6068601583113457,0.8014705882352944,0.48148148148148145,0.80065010549638,1
2928,M17787,0.3,0.5869565217391255,0.48148148148148806,-0.43271767810026385,0.7058823529411763,0.5277777777777778,0.7889161385774205,1
2930,M17789,0.3,0.5978260869565162,0.49382716049382935,-0.11081794195250659,-0.0882352941176473,0.5833333333333334,-0.15620023540815578,1
2931,H32344,0.1,0.5869565217391255,0.48148148148148806,-0.5277044854881267,0.8161764705882352,0.6111111111111112,0.8769646195388769,1
2932,L50111,0.6,0.5978260869565162,0.49382716049382935,-0.6860158311345647,0.38235294117647045,0.6574074074074074,0.1744061045780694,1
2934,M17793,0.3,0.5978260869565162,0.49382716049382935,1.3087071240105541,-0.904411764705883,0.6944444444444444,-0.8081350645185972,1
2935,M17794,0.3,0.5978260869565162,0.48148148148148806,0.22691292875989447,0.154411764705882,0.7222222222222222,0.3975409686717661,1
2937,M17796,0.3,0.6086956521739069,0.49382716049382935,-0.575197889182058,0.6323529411764705,0.7777777777777778,0.5893220901037469,1
2938,L50117,0.6,0.5869565217391255,0.48148148148148806,1.6200527704485488,-1.0441176470588243,0.8055555555555556,-0.9388048116552544,1
2939,L50118,0.6,0.5869565217391255,0.46913580246913966,-0.1266490765171504,-0.41911764705882393,0.8240740740740741,-0.6497921047165442,1
2940,L50119,0.6,0.6086956521739069,0.49382716049382935,-0.37994722955145116,0.08823529411764679,0.8425925925925926,-0.05085690755310307,1
