product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,failure_type
M15658,0.1739130434782509,0.2592592592592595,1.7150395778364116,-1.1470588235294124,-0.1574074074074074,-1.0912151943939326,1
M15659,0.1847826086956487,0.2592592592592595,0.4010554089709762,-0.4485294117647062,-0.1296296296296296,-0.4443820900308651,1
M15660,0.1847826086956487,0.2716049382716008,2.0,-1.1764705882352948,-0.1018518518518518,-1.0492644406141012,1
L47981,0.1739130434782509,0.2592592592592595,-1.150395778364116,0.8750000000000002,-0.074074074074074,0.5107045117467213,1
L47982,0.1739130434782509,0.2592592592592595,0.3588390501319261,-0.3823529411764709,-0.0555555555555555,-0.3612166884704663,1
H30217,0.1739130434782509,0.2592592592592595,0.2427440633245382,-0.1764705882352946,-0.037037037037037,-0.1012327953443113,1
M15664,0.1739130434782509,0.2592592592592595,0.2163588390501319,-0.1911764705882354,0.0092592592592592,-0.1375133464763473,1
M15665,0.1847826086956487,0.2716049382716008,-0.4802110817941952,0.5294117647058822,0.037037037037037,0.5092687406392461,1
M15666,0.1847826086956487,0.2716049382716008,-0.4274406332453825,0.9411764705882356,0.0648148148148148,1.1241869126183872,1
L47987,0.1847826086956487,0.2469135802469111,1.920844327176781,-1.2794117647058831,0.0925925925925925,-1.2662189295852653,1
L47988,0.1739130434782509,0.2469135802469111,-0.41688654353562,0.2279411764705879,0.1111111111111111,0.1252109016569674,1
L47990,0.1739130434782509,0.2469135802469111,0.2480211081794195,-0.0367647058823529,0.1481481481481481,0.1161589843194851,1
L47991,0.1630434782608674,0.2345679012345698,0.4485488126649076,-0.1911764705882354,0.1666666666666666,-0.0169377261612791,1
L47992,0.1630434782608674,0.2345679012345698,-0.8707124010554089,0.3088235294117645,0.1851851851851851,-0.0389188716442494,1
L47996,0.1630434782608674,0.2345679012345698,-0.3641160949868074,0.5955882352941175,0.2777777777777778,0.6793310910038372,1
L47998,0.1630434782608674,0.2345679012345698,-1.050131926121372,0.6250000000000002,0.3148148148148148,0.2597215187105757,1
L47999,0.1630434782608674,0.2345679012345698,-0.554089709762533,0.4779411764705884,0.3333333333333333,0.3895822780658639,1
M15682,0.1521739130434696,0.2345679012345698,0.2321899736147757,-0.4044117647058825,0.3888888888888889,-0.4562618205140347,1
M15683,0.141304347826086,0.2222222222222214,-0.1108179419525065,-0.022058823529412,0.4166666666666667,-0.0589905144360589,1
L48006,0.1304347826086882,0.1851851851851833,-0.1160949868073878,-0.1470588235294118,0.4814814814814814,-0.2453929603486658,1
L48007,0.1304347826086882,0.1975308641975317,-0.0105540897097625,0.1397058823529411,0.5,0.236931385446237,1
L48008,0.1304347826086882,0.1975308641975317,0.3324538258575198,-0.2205882352941177,0.5185185185185185,-0.1228786846295957,1
L48009,0.1304347826086882,0.1975308641975317,0.4010554089709762,-0.4191176470588239,0.5370370370370371,-0.3983499564531345,1
L48010,0.141304347826086,0.209876543209873,0.6754617414248021,-0.3823529411764709,0.5555555555555556,-0.2081649460492604,1
L48016,0.141304347826086,0.209876543209873,-0.712401055408971,0.3602941176470589,0.7129629629629629,0.1279512566641286,1
L48017,0.141304347826086,0.209876543209873,-0.2005277044854881,0.5588235294117645,0.7314814814814815,0.7350710779579979,1
H30252,0.141304347826086,0.209876543209873,-0.5118733509234829,0.0955882352941174,0.75,-0.116042373468116,1
M15699,0.1304347826086882,0.209876543209873,0.3271767810026385,0.2426470588235293,0.7962962962962963,0.5929880437436456,1
L48021,0.141304347826086,0.2222222222222214,-0.337730870712401,0.3897058823529411,0.8425925925925926,0.4032767649234559,1
L48023,0.141304347826086,0.2222222222222214,-0.0949868073878627,0.1838235294117647,0.8888888888888888,0.2527758848759373,1
L48024,0.1304347826086882,0.2222222222222214,0.3324538258575198,-0.3750000000000003,0.9074074074074074,-0.3625577132612043,1
L48025,0.1086956521739068,0.1975308641975317,-0.337730870712401,0.0955882352941174,0.925925925925926,-0.0162307728748584,1
L48027,0.1195652173912975,0.209876543209873,7.018469656992084,-2.5441176470588247,0.9722222222222222,-3.212366580787632,3
L48028,0.1086956521739068,0.209876543209873,-0.2005277044854881,0.5073529411764707,0.9907407407407408,0.6603308104089759,1
M15712,0.1086956521739068,0.1975308641975317,-0.712401055408971,0.6838235294117648,-0.9074074074074074,0.5666412795125669,1
L48033,0.1086956521739068,0.1975308641975317,-0.3113456464379947,0.6470588235294118,-0.8796296296296297,0.7882018971127881,1
M15714,0.1086956521739068,0.1975308641975317,-0.0263852242744063,0.1029411764705881,-0.8611111111111112,0.1731379615694368,1
L48035,0.0869565217391254,0.1851851851851833,0.5910290237467019,-0.6911764705882357,-0.8333333333333334,-0.7433358720487424,1
L48036,0.0869565217391254,0.172839506172842,2.0844327176781,-1.2867647058823537,-0.8148148148148148,-1.2285390482368068,1
M15717,0.0869565217391254,0.172839506172842,-0.8073878627968337,0.9632352941176472,-0.7962962962962963,0.8755871538570863,1
M15718,0.0978260869565161,0.1604938271604936,0.0686015831134564,-0.1911764705882354,-0.7685185185185185,-0.2142432866768453,1
H30273,0.0978260869565161,0.1604938271604936,0.2058047493403693,0.0294117647058822,-0.7407407407407407,0.1941570675286156,1
H30276,0.0869565217391254,0.1358024691358039,0.7493403693931399,-0.6764705882352946,-0.6203703703703703,-0.6520149990707566,1
M15724,0.0760869565217348,0.1234567901234555,2.854881266490765,-1.316176470588236,-0.5555555555555556,-1.046582391032624,1
L48045,0.0652173913043441,0.1111111111111142,-0.4696569920844327,0.7352941176470591,-0.5277777777777778,0.8047314852942791,1
L48046,0.0652173913043441,0.1111111111111142,0.9234828496042216,-0.99264705882353,-0.5092592592592593,-1.10332814657984,1
H30281,0.0652173913043441,0.0987654320987658,0.4802110817941952,-0.5147058823529413,-0.4907407407407407,-0.5116592630923005,1
L48049,0.0543478260869534,0.0987654320987658,-0.7651715039577837,0.6617647058823533,-0.4166666666666667,0.5008727593407115,1
L48050,0.0543478260869534,0.0864197530864174,-0.9393139841688656,1.1764705882352946,-0.3981481481481481,1.0585204269414794,1
L48051,0.0543478260869534,0.0864197530864174,-0.8654353562005277,0.9558823529411768,-0.3796296296296296,0.823097694384823,1
M15732,0.0543478260869534,0.0864197530864174,-0.8865435356200527,0.845588235294118,-0.3611111111111111,0.6616426824868722,1
L48054,0.0652173913043441,0.0864197530864174,0.3799472295514511,-0.8602941176470594,-0.3148148148148148,-1.0971404832790963,1
L48056,0.0434782608695627,0.0740740740740761,2.174142480211082,-1.3088235294117656,-0.2685185185185185,-1.2422845523418728,1
L48059,0.0543478260869534,0.0740740740740761,-0.8759894459102903,1.058823529411765,-0.1944444444444444,0.9517631925135834,1
M15740,0.0543478260869534,0.0740740740740761,-1.4142480211081794,2.647058823529413,-0.1759259259259259,2.490064391054489,3
L48061,0.0434782608695627,0.0617283950617277,-0.2058047493403693,0.4411764705882355,-0.1481481481481481,0.5608690423698245,1
M15742,0.0434782608695627,0.0617283950617277,1.245382585751979,-1.0514705882352948,-0.1296296296296296,-1.0860187233298222,1
L48063,0.0434782608695627,0.0740740740740761,-0.0686015831134564,-0.4338235294117653,-0.1018518518518518,-0.6438522394749591,1
L48064,0.0543478260869534,0.0864197530864174,-0.7757255936675461,0.573529411764706,-0.0833333333333333,0.3751079561397439,1
L48066,0.0434782608695627,0.0617283950617277,-0.2374670184696569,0.0294117647058822,-0.0462962962962962,-0.0543989621634221,1
H30301,0.0434782608695627,0.0617283950617277,3.472295514511873,-1.7426470588235303,-0.0277777777777777,-1.7699122138934529,1
M15748,0.032608695652172,0.0493827160493864,0.7810026385224275,-0.8897058823529417,0.0185185185185185,-0.9874096721413022,1
L48070,0.032608695652172,0.037037037037038,-0.7018469656992085,0.8970588235294118,0.0648148148148148,0.8634158962454951,1
L48071,0.0434782608695627,0.0493827160493864,-0.5013192612137203,0.5661764705882352,0.0833333333333333,0.5467591293542308,1
M15753,0.0434782608695627,0.0617283950617277,-0.4221635883905013,0.1691176470588234,0.1203703703703703,0.0390864997430921,1
M15755,0.032608695652172,0.0617283950617277,-0.3588390501319261,0.8382352941176473,0.1666666666666666,1.0279829602393438,1
L48076,0.0217391304347813,0.0493827160493864,0.3693931398416886,-0.3750000000000003,0.1944444444444444,-0.3446506593979226,1
L48078,0.032608695652172,0.0617283950617277,-0.3007915567282322,0.7132352941176471,0.2314814814814814,0.890192662990995,1
H30313,0.032608695652172,0.0617283950617277,-0.9182058047493404,1.1102941176470589,0.25,0.9877303519825666,1
L48080,0.032608695652172,0.0617283950617277,0.3482849604221636,-0.3750000000000003,0.2962962962962963,-0.3548832616055126,1
H30315,0.032608695652172,0.0493827160493864,-1.3034300791556728,1.6250000000000002,0.3148148148148148,1.33429051407165,1
L48083,0.0434782608695627,0.0617283950617277,4.047493403693931,-1.8823529411764717,0.3796296296296296,-1.9531734549973203,3
M15766,0.032608695652172,0.0493827160493864,-0.2163588390501319,0.6617647058823533,0.4629629629629629,0.8737942620172958,1
M15767,0.032608695652172,0.0493827160493864,0.8759894459102903,-0.8235294117647064,0.4907407407407407,-0.8410703418519984,1
M15768,0.0217391304347813,0.0493827160493864,1.683377308707124,-1.1691176470588245,0.5185185185185185,-1.1418097275314572,1
L48089,0.0217391304347813,0.037037037037038,-0.2480211081794195,-0.0735294117647059,0.5462962962962963,-0.2088791875138928,1
L48090,0.0217391304347813,0.037037037037038,0.2269129287598944,-0.3161764705882357,0.5648148148148148,-0.3235805361912709,1
L48093,0.0217391304347813,0.037037037037038,0.6226912928759895,-0.7867647058823535,0.6296296296296297,-0.8834510981462512,1
M15774,0.0108695652173835,0.0246913580246896,0.079155672823219,0.0294117647058822,0.6481481481481481,0.1231410590451762,1
M15775,0.0108695652173835,0.0123456790123483,0.1213720316622691,-0.1470588235294118,0.6759259259259259,-0.120109176909593,1
M15776,0.0,0.0123456790123483,0.4538258575197889,-0.2941176470588236,0.7037037037037037,-0.1763301836256498,1
M15778,0.0,0.0,-0.158311345646438,-0.1250000000000002,0.75,-0.2354591734477091,1
M15780,0.0217391304347813,0.0246913580246896,0.079155672823219,0.286764705882353,0.7962962962962963,0.5103619673708262,1
H30335,0.0217391304347813,0.0246913580246896,0.4749340369393139,-0.2205882352941177,0.8240740740740741,-0.049676222682996,1
M15782,0.0217391304347813,0.0246913580246896,-0.6490765171503958,0.8970588235294118,0.8703703703703703,0.9016059500686912,1
M15783,0.0217391304347813,0.037037037037038,-0.4221635883905013,0.3749999999999997,0.8981481481481481,0.3294766723635929,1
L48104,0.0217391304347813,0.037037037037038,1.567282321899736,-0.9264705882352946,0.925925925925926,-0.7478545425392739,1
L48106,0.032608695652172,0.0493827160493864,-0.6912928759894459,1.132352941176471,0.9907407407407408,1.1910340831654014,2
L48108,0.032608695652172,0.037037037037038,2.3535620052770447,-1.3455882352941184,-0.9537037037037036,-1.257801083752099,1
L48109,0.032608695652172,0.037037037037038,-0.4432717678100263,0.8014705882352944,-0.9351851851851852,0.9161021365294432,1
L48111,0.0217391304347813,0.0246913580246896,0.2058047493403693,-0.2941176470588236,-0.8888888888888888,-0.3003312476996686,1
L48112,0.032608695652172,0.037037037037038,-0.7387862796833773,0.7205882352941178,-0.8703703703703703,0.5982719729462823,1
L48113,0.0217391304347813,0.037037037037038,0.496042216358839,-0.2205882352941177,-0.8518518518518519,-0.0388314135057226,1
M15794,0.0217391304347813,0.037037037037038,-0.934036939313984,0.7794117647058822,-0.8333333333333334,0.5407536705087519,1
L48117,0.032608695652172,0.0617283950617277,-1.266490765171504,1.5882352941176474,-0.75,1.320049413848267,1
L48118,0.032608695652172,0.0617283950617277,1.688654353562005,-1.0588235294117654,-0.7314814814814815,-0.9407434670592564,1
L48119,0.0217391304347813,0.0493827160493864,-0.079155672823219,0.0367647058823529,-0.7129629629629629,0.0452158576181511,1
L48121,0.032608695652172,0.0617283950617277,0.7757255936675461,-0.8823529411764712,-0.6759259259259259,-0.9774321561710824,1
M15802,0.0434782608695627,0.0740740740740761,-0.2163588390501319,0.3014705882352938,-0.6574074074074074,0.3516837513710886,1
M15803,0.032608695652172,0.0617283950617277,-0.1372031662269129,0.3529411764705881,-0.6296296296296297,0.4754661700987919,1
M15804,0.0434782608695627,0.0740740740740761,1.1029023746701847,-0.8602941176470594,-0.6018518518518519,-0.8125735650488115,1
M15805,0.0434782608695627,0.0740740740740761,-0.8232189973614775,0.75,-0.5740740740740741,0.579235251460369,1
L48126,0.032608695652172,0.0617283950617277,-1.1398416886543536,1.0735294117647058,-0.5462962962962963,0.7715556980799286,1
M15808,0.032608695652172,0.0740740740740761,-0.4063324538258575,0.3897058823529411,-0.5092592592592593,0.3601671908081499,1
L48130,0.032608695652172,0.0617283950617277,-0.41688654353562,0.1691176470588234,-0.4629629629629629,0.0421839754825684,1
H30365,0.032608695652172,0.0740740740740761,0.0316622691292876,-0.3235294117647064,-0.4444444444444444,-0.4313872682814834,1
L48133,0.0217391304347813,0.0493827160493864,0.7757255936675461,-0.5441176470588241,-0.3796296296296296,-0.4242594299915827,1
H30370,0.032608695652172,0.0617283950617277,0.6807387862796834,-0.5882352941176473,-0.2962962962962963,-0.5386546751841171,1
M15817,0.0434782608695627,0.0864197530864174,-0.6121372031662269,-0.0073529411764706,-0.25,-0.315031503150314,1
L48139,0.0543478260869534,0.0987654320987658,0.0105540897097625,-0.3676470588235295,-0.2037037037037037,-0.5076361887200859,1
L48140,0.0543478260869534,0.0987654320987658,0.1635883905013192,-0.1691176470588239,-0.1851851851851851,-0.1313767004230785,1
L48141,0.0543478260869534,0.0987654320987658,-0.0527704485488126,0.0220588235294115,-0.1666666666666666,0.0382848001399335,1
M15822,0.0543478260869534,0.1111111111111142,-0.1213720316622691,0.2205882352941177,-0.1481481481481481,0.2911481431543969,1
L48143,0.0543478260869534,0.1111111111111142,0.6226912928759895,-0.632352941176471,-0.1203703703703703,-0.6353542236814763,1
L48144,0.0434782608695627,0.0987654320987658,1.2348284960422165,-1.0294117647058831,-0.1018518518518518,-1.0518153029877877,1
L48145,0.0543478260869534,0.1111111111111142,0.0263852242744063,0.463235294117647,-0.0833333333333333,0.7419948472580051,1
M15826,0.0543478260869534,0.0987654320987658,0.7282321899736148,-0.5882352941176473,-0.0648148148148148,-0.5175335347299906,1
M15827,0.0652173913043441,0.1111111111111142,0.1530343007915567,-0.1176470588235295,-0.037037037037037,-0.0587427163769005,1
L48149,0.0652173913043441,0.1111111111111142,-0.4802110817941952,0.0588235294117645,0.0092592592592592,-0.1493493478902539,1
L48150,0.0543478260869534,0.0987654320987658,0.3430079155672823,-0.3750000000000003,0.0277777777777777,-0.357441412157409,1
L48151,0.0652173913043441,0.1111111111111142,0.2849604221635884,0.0661764705882352,0.0462962962962962,0.2952805401997695,1
L48154,0.0760869565217348,0.1111111111111142,0.0422163588390501,-0.3676470588235295,0.1018518518518518,-0.4922435563394388,1
M15835,0.0760869565217348,0.1111111111111142,0.6596306068601583,-0.2500000000000005,0.1203703703703703,-0.0022447588888442,1
M15838,0.0978260869565161,0.1358024691358039,0.1213720316622691,0.154411764705882,0.1944444444444444,0.335882981010652,1
L48159,0.0978260869565161,0.1358024691358039,-0.6015831134564644,0.9632352941176472,0.2222222222222222,1.027086514319448,1
L48160,0.0869565217391254,0.1234567901234555,-0.496042216358839,0.1911764705882349,0.2407407407407407,0.0265289686863421,1
L48161,0.0978260869565161,0.1358024691358039,0.8021108179419525,-0.6691176470588239,0.2592592592592592,-0.6173597116796696,1
L48162,0.0978260869565161,0.1481481481481452,0.0686015831134564,-0.0808823529411766,0.2777777777777778,-0.0485101141693111,1
L48163,0.0978260869565161,0.1481481481481452,0.1213720316622691,-0.3897058823529417,0.2962962962962963,-0.4871272552356441,1
L48164,0.1086956521739068,0.172839506172842,-0.4432717678100263,0.6176470588235295,0.3148148148148148,0.6575540145107633,1
L48165,0.1195652173912975,0.1851851851851833,1.2928759894459103,-1.0955882352941182,0.3333333333333333,-1.145468392993144,1
M15847,0.1086956521739068,0.172839506172842,0.1635883905013192,-0.4705882352941182,0.3981481481481481,-0.5897593807963787,1
M15851,0.0869565217391254,0.1604938271604936,0.1055408970976253,0.1323529411764704,0.5185185185185185,0.2933345966175567,1
M15853,0.0869565217391254,0.172839506172842,-0.0949868073878627,-0.308823529411765,0.5648148148148148,-0.4723614061811032,1
M15854,0.0978260869565161,0.1851851851851833,-1.7678100263852243,1.7058823529411768,0.5925925925925926,1.0283619455062911,1
M15856,0.1086956521739068,0.1851851851851833,-1.1451187335092348,0.8014705882352944,0.6388888888888888,0.4207756808069475,1
M15858,0.1195652173912975,0.1851851851851833,2.9973614775725594,-1.5294117647058834,0.6944444444444444,-1.44042096517344,1
L48179,0.1086956521739068,0.172839506172842,0.3007915567282322,-0.5147058823529413,0.7222222222222222,-0.5939282187328033,1
L48180,0.1086956521739068,0.172839506172842,0.7968337730870713,-0.7794117647058828,0.7407407407407407,-0.800446036506484,1
L48181,0.1086956521739068,0.172839506172842,0.8390501319261213,-0.5367647058823535,0.7592592592592593,-0.3834602083690147,1
L48186,0.0978260869565161,0.172839506172842,-0.4749340369393139,0.9705882352941178,0.8796296296296297,1.1306150858000776,1
M15869,0.0978260869565161,0.1851851851851833,-0.6226912928759895,0.2794117647058822,-0.9537037037037036,0.0727943239668096,1
M15870,0.0978260869565161,0.1851851851851833,0.258575197889182,-0.3970588235294123,-0.925925925925926,-0.4323055787360111,1
M15871,0.0978260869565161,0.1975308641975317,-0.2744063324538258,0.1911764705882349,-0.8981481481481481,0.1575412601988943,1
L48195,0.0978260869565161,0.1851851851851833,-0.7757255936675461,0.25,-0.7962962962962963,-0.0597339086135329,1
M15876,0.1086956521739068,0.1851851851851833,-0.9709762532981532,2.066176470588236,-0.7777777777777778,2.1971306442385123,3
L48199,0.1086956521739068,0.1975308641975317,-0.554089709762533,0.919117647058824,-0.7129629629629629,1.0009146663654225,1
L48200,0.1086956521739068,0.1975308641975317,-0.6912928759894459,1.2867647058823537,-0.6944444444444444,1.4010210737672963,1
M15881,0.1086956521739068,0.1851851851851833,-0.258575197889182,0.1691176470588234,-0.6759259259259259,0.1351082476668721,1
L48202,0.0978260869565161,0.1851851851851833,0.0633245382585752,-0.2720588235294121,-0.6481481481481481,-0.3384411315625484,1
L48203,0.0978260869565161,0.1975308641975317,1.9947229551451189,-1.1691176470588245,-0.6296296296296297,-1.037319116527036,1
M15887,0.1086956521739068,0.209876543209873,-0.8865435356200527,0.7573529411764707,-0.5555555555555556,0.5448860675541238,1
L48208,0.1086956521739068,0.209876543209873,-0.1635883905013192,-0.022058823529412,-0.5277777777777778,-0.0880703454960882,1
M15889,0.0978260869565161,0.1975308641975317,-0.1372031662269129,-0.3676470588235295,-0.5092592592592593,-0.5794684731631047,1
L48211,0.1195652173912975,0.2222222222222214,0.2427440633245382,-0.3014705882352943,-0.4629629629629629,-0.2931523921622925,1
L48212,0.1086956521739068,0.209876543209873,0.7651715039577837,-0.4558823529411768,-0.4444444444444444,-0.2849094626061792,1
H30447,0.1195652173912975,0.2222222222222214,0.2796833773087071,-0.1617647058823532,-0.4259259259259259,-0.059267465208059,1
M15894,0.1086956521739068,0.209876543209873,2.401055408970976,-1.5514705882352948,-0.3796296296296296,-1.6430031667134315,1
L48215,0.1195652173912975,0.209876543209873,-0.5277044854881267,0.6029411764705882,-0.3518518518518518,0.5804305126868962,1
M15896,0.1195652173912975,0.2222222222222214,0.9551451187335092,-0.6470588235294124,-0.3333333333333333,-0.514807756079251,1
H30451,0.1195652173912975,0.2222222222222214,0.4907651715039577,-0.3750000000000003,-0.3055555555555556,-0.2858131967042849,1
L48218,0.141304347826086,0.2345679012345698,-0.0263852242744063,0.0661764705882352,-0.2592592592592592,0.1185495067725401,1
L48219,0.1521739130434696,0.2469135802469111,0.1108179419525065,-0.2500000000000005,-0.2407407407407407,-0.2811779153623863,1
L48220,0.1521739130434696,0.2469135802469111,-0.0052770448548812,0.2720588235294116,-0.2222222222222222,0.4370428945728586,1
L48223,0.1304347826086882,0.2345679012345698,-0.3799472295514511,0.3676470588235295,-0.1666666666666666,0.3454596471792929,1
L48224,0.1304347826086882,0.2345679012345698,0.0474934036939313,0.25,-0.1481481481481481,0.4359788205541201,1
H30459,0.1195652173912975,0.2222222222222214,-0.5277044854881267,0.926470588235294,-0.1296296296296296,1.0303443299795558,1
L48226,0.1195652173912975,0.2222222222222214,-0.907651715039578,0.5588235294117645,-0.0833333333333333,0.2682486872168995,1
M15907,0.141304347826086,0.2469135802469111,-0.1530343007915567,0.9117647058823533,-0.0648148148148148,1.2820780053713876,1
L48229,0.1304347826086882,0.2345679012345698,-0.4643799472295514,0.2941176470588236,-0.0185185185185185,0.189623820681664,1
L48231,0.141304347826086,0.2469135802469111,0.2796833773087071,-0.1838235294117647,0.0185185185185185,-0.0932886810948293,1
L48232,0.1521739130434696,0.2469135802469111,2.237467018469657,-1.1985294117647067,0.037037037037037,-1.0120291381364854,1
M15913,0.1521739130434696,0.2469135802469111,0.496042216358839,-0.595588235294118,0.0555555555555555,-0.6324316642190523,1
L48235,0.1630434782608674,0.2592592592592595,-0.1213720316622691,-0.058823529411765,0.1296296296296296,-0.1187389994060127,1
L48236,0.1630434782608674,0.2592592592592595,0.3271767810026385,-0.0514705882352943,0.1481481481481481,0.136748087764242,1
M15919,0.1521739130434696,0.2716049382716008,1.95778364116095,-1.389705882352942,0.2037037037037037,-1.4594576866593527,1
H30474,0.1521739130434696,0.2716049382716008,-0.41688654353562,1.0,0.2314814814814814,1.2149393076959514,1
L48241,0.1521739130434696,0.2716049382716008,-0.4379947229551451,0.7279411764705884,0.2777777777777778,0.8163342650054474,1
L48242,0.1630434782608674,0.2716049382716008,-0.6912928759894459,0.6470588235294118,0.2962962962962963,0.5310749698451627,1
L48245,0.1630434782608674,0.2716049382716008,1.1345646437994723,-1.102941176470589,0.3703703703703703,-1.2133067557767911,1
L48247,0.1739130434782509,0.2592592592592595,-0.1952506596306068,0.4044117647058825,0.4166666666666667,0.5141809727531453,1
L48248,0.1630434782608674,0.2592592592592595,-0.575197889182058,0.5514705882352944,0.4351851851851852,0.4775651654234253,1
M15929,0.1739130434782509,0.2592592592592595,1.7783641160949868,-1.1470588235294124,0.4537037037037037,-1.0697004923164375,1
M15930,0.1739130434782509,0.2592592592592595,-0.1372031662269129,-0.2205882352941177,0.4814814814814814,-0.3641756888239423,1
M15932,0.1847826086956487,0.2716049382716008,-0.4696569920844327,0.4411764705882355,0.5277777777777778,0.3925121257064976,1
L48253,0.1847826086956487,0.2592592592592595,-0.4696569920844327,0.5367647058823529,0.5555555555555556,0.5264834175725266,1
L48254,0.1847826086956487,0.2716049382716008,0.4854881266490765,-0.6250000000000006,0.5740740740740741,-0.6836092516134198,1
L48256,0.1739130434782509,0.2469135802469111,0.7915567282321899,-0.3161764705882357,0.6388888888888888,-0.0436197465900436,1
H30492,0.1739130434782509,0.2469135802469111,0.8073878627968337,-0.6911764705882357,0.6759259259259259,-0.6513007576061248,1
L48261,0.1847826086956487,0.2592592592592595,0.0949868073878627,0.0,0.7592592592592593,0.0876767838727197,1
H30496,0.1956521739130394,0.2716049382716008,-0.4379947229551451,-0.0294117647058827,0.7777777777777778,-0.2496346800671971,1
L48263,0.1847826086956487,0.2592592592592595,0.949868073878628,-0.5808823529411772,0.8240740740740741,-0.4067022086824071,1
L48265,0.1847826086956487,0.2592592592592595,-0.6226912928759895,1.1911764705882355,0.8703703703703703,1.3244660498438507,2
M15948,0.1739130434782509,0.2592592592592595,-0.5857519788918206,0.2720588235294116,-1.0,0.0850967687861901,1
M15949,0.1739130434782509,0.2469135802469111,2.66490765171504,-1.6691176470588245,-0.9722222222222222,-1.807555654350859,1
L48271,0.1847826086956487,0.2469135802469111,-0.2955145118733509,0.4558823529411763,-0.925925925925926,0.5247196784455778,1
M15952,0.1739130434782509,0.2345679012345698,0.9604221635883904,-0.6029411764705886,-0.9074074074074074,-0.4388357864126485,1
L48274,0.1739130434782509,0.2222222222222214,-0.7862796833773087,0.3088235294117645,-0.8518518518518519,0.0128563463633813,1
H30511,0.1739130434782509,0.2222222222222214,-0.5593667546174143,0.5955882352941175,-0.7962962962962963,0.5490840582033908,1
M15959,0.1630434782608674,0.209876543209873,-0.1635883905013192,0.2720588235294116,-0.7222222222222222,0.34105758754013,1
L48282,0.1630434782608674,0.2222222222222214,-0.8232189973614775,1.0735294117647058,-0.6018518518518519,1.0111909976422735,1
M15963,0.1521739130434696,0.209876543209873,0.1952506596306068,-0.1102941176470588,-0.5833333333333334,-0.0250130276185504,1
L48286,0.1521739130434696,0.2345679012345698,0.1952506596306068,-0.1176470588235295,-0.5092592592592593,-0.0362368220627729,1
L48288,0.141304347826086,0.209876543209873,0.0052770448548812,0.4117647058823527,-0.4629629629629629,0.6517088955859143,1
L48290,0.1304347826086882,0.209876543209873,-1.1134564643799472,0.9044117647058824,-0.4259259259259259,0.5749498026725752,1
H30525,0.1304347826086882,0.209876543209873,-0.3746701846965699,0.6617647058823533,-0.4074074074074074,0.7662207516298196,1
M15972,0.1304347826086882,0.209876543209873,-0.8073878627968337,1.132352941176471,-0.3611111111111111,1.1018850872941544,1
H30528,0.1195652173912975,0.1975308641975317,0.1952506596306068,-0.2058823529411768,-0.3055555555555556,-0.1709223553934342,1
L48296,0.1195652173912975,0.1975308641975317,-0.0844327176781002,-0.1985294117647061,-0.2314814814814814,-0.3045511028835674,1
L48297,0.1304347826086882,0.209876543209873,0.1055408970976253,0.0367647058823529,-0.2129629629629629,0.1490359562272024,1
L48299,0.1304347826086882,0.2222222222222214,-0.8601583113456465,1.3897058823529416,-0.1759259259259259,1.4031783745176138,1
H30534,0.141304347826086,0.2469135802469111,0.7968337730870713,-0.6764705882352946,-0.1574074074074074,-0.6316809818633679,1
L48301,0.141304347826086,0.2345679012345698,-0.2321899736147757,0.0,-0.1111111111111111,-0.0939737698466201,1
H30537,0.141304347826086,0.2469135802469111,-0.6174142480211082,1.6250000000000002,-0.074074074074074,1.9245600673427663,3
M15984,0.1521739130434696,0.2592592592592595,-1.2928759894459103,2.11764705882353,-0.0277777777777777,1.9576629727750097,3
L48306,0.1630434782608674,0.2716049382716008,1.071240105540897,-0.6911764705882357,0.0277777777777777,-0.5390628131639066,1
M15988,0.1630434782608674,0.2716049382716008,1.7941952506596306,-1.102941176470589,0.074074074074074,-0.9837291421449834,1
L48309,0.1521739130434696,0.2716049382716008,0.9868073878627968,-0.7794117647058828,0.1018518518518518,-0.7227832094950375,1
L48310,0.1630434782608674,0.2716049382716008,-0.4749340369393139,0.463235294117647,0.1203703703703703,0.4200395748076833,1
L48311,0.1630434782608674,0.2716049382716008,-0.0738786279683377,-0.5000000000000006,0.1388888888888889,-0.7440209608005326,1
L48312,0.1630434782608674,0.2716049382716008,-1.2242744063324538,1.558823529411765,0.1574074074074074,1.3190290688987918,1
M15994,0.1739130434782509,0.2592592592592595,-0.4063324538258575,0.7720588235294121,0.2037037037037037,0.9006001814756374,1
L48315,0.1739130434782509,0.2716049382716008,0.1688654353562005,-0.0735294117647059,0.2314814814814814,0.0168211153099125,1
L48317,0.1739130434782509,0.2592592592592595,0.7915567282321899,-0.7720588235294124,0.2685185185185185,-0.7905559786747904,1
M16000,0.1739130434782509,0.2716049382716008,-0.6226912928759895,0.3382352941176468,0.3333333333333333,0.1535473385395215,1
L48321,0.1847826086956487,0.2716049382716008,0.6965699208443272,-0.632352941176471,0.3611111111111111,-0.6031113232780763,1
L48322,0.1739130434782509,0.2716049382716008,-0.4221635883905013,0.2720588235294116,0.3796296296296296,0.1842815860533422,1
L48323,0.1847826086956487,0.2716049382716008,-0.1266490765171504,-0.0735294117647059,0.3981481481481481,-0.1431689727677214,1
L48325,0.1847826086956487,0.2592592592592595,0.2638522427440633,-0.5073529411764712,0.4351851851851852,-0.5995474041331259,1
